Kingdom,Phylum,Class,Order,Family,Genus,Species,Response,MeanR,ResponseToCO2Increase
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Clearance rate of food from culture - spring,0.733333333,No_Response
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Clearance rate of food from culture - summer,0.733333333,No_Response
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Clearance rate of food from culture - summer,0.644444444,Decreases
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Preference for larger prey,0.644444444,Decreases
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Preference for larger prey,0.644444444,Increases
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Preference for smaller prey,0.644444444,No_Response
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Preference for smaller prey,0.733333333,Other
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,% necrotic tissue,0.733333333,No_Response
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,% mortality,0.733333333,Decreases
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Net calcification rate of pink algae (not necrosed tissue),0.733333333,Other
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Nitrate uptake rate at day 35,0.677777778,No_Response
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Ammonium uptake rate at day 35,0.733333333,No_Response
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Phosphate uptake rate at day 35,0.733333333,Other
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Nitrate reductase activity,0.733333333,Other
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Total carbonic anhydrase activity,0.733333333,No_Response
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,External carbonic anhydrase activity,0.677777778,Decreases
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Internal carbonic anhydrase activity,0.677777778,No_Response
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Mean inorganic carbon content,0.677777778,Decreases
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Growth rate,0.677777778,Other
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Calcification rate,0.677777778,No_Response
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Skeletal inorganic carbon,0.588888889,No_Response
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Dark respiration rate,0.677777778,No_Response
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Maximum photosynthetic rate,0.677777778,Increases
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Light saturation point,0.677777778,No_Response
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Photosynthetic efficiency,0.677777778,Decreases
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Soluble carbohydrates,0.677777778,Decreases
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Insoluble carbohydrates,0.677777778,Increases
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Total protein,0.677777778,No_Response
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Phycoerythrin,0.677777778,Other
Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,Phycocyanin,0.677777778,No_Response
Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,superba,Dark respiration rate,0.75,Decreases
Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,superba,Maximum photosynthetic rate,0.75,Decreases
Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,superba,Light saturation point,0.675555556,Decreases
Chromista,Bacillariophyta,Bacillariophyceae,_intentionally left blank,_intentionally left blank,_intentionally left blank,_intentionally left blank,Photosynthetic efficiency,0.705555556,No_Response
Chromista,Bacillariophyta,Bacillariophyceae,_intentionally left blank,_intentionally left blank,_intentionally left blank,_intentionally left blank,Soluble carbohydrates,0.705555556,Decreases
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,marina,Total protein,0.851111111,No_Response
Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,_intentionally left blank,Phycoerythrin,0.795555556,No_Response
Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,locusta,Phycocyanin,0.656666667,No_Response
Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,locusta,Relative maximum electron transport rates,0.656666667,No_Response
Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,locusta,Electron transport efficiency,0.656666667,No_Response
Animalia,Mollusca,Gastropoda,Neotaenioglossa,Littorinidae,Littorina,littorea,Light saturation point,0.684444444,No_Response
Animalia,Mollusca,Gastropoda,Neotaenioglossa,Littorinidae,Littorina,littorea,Maximum quantum yield of photosystem II,0.684444444,No_Response
Animalia,Mollusca,Gastropoda,Neotaenioglossa,Rissoidae,Rissoa,_intentionally left blank,Chlorophyll fluorescence yield,0.656666667,No_Response
Animalia,Mollusca,Gastropoda,Neotaenioglossa,Rissoidae,Rissoa,_intentionally left blank,Change in cover (%),0.656666667,No_Response
Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,fibrillosa,Relative maximum electron transport rates,0.684444444,No_Response
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,marina,Electron transport efficiency,0.795555556,Other
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,marina,Light saturation point,0.795555556,No_Response
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,purpuratus,Maximum quantum yield of photosystem II,0.87,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,purpuratus,Chlorophyll fluorescence yield,0.814444444,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Change in cover (%),0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Relative maximum electron transport rates,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Electron transport efficiency,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Light saturation point,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Maximum quantum yield of photosystem II,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Chlorophyll fluorescence yield,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Relative maximum electron transport rates,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Electron transport efficiency,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Light saturation point,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Maximum quantum yield of photosystem II,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Chlorophyll fluorescence yield,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Change in cover (%),0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Relative maximum electron transport rates,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Electron transport efficiency,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Light saturation point,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Maximum quantum yield of photosystem II,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Chlorophyll fluorescence yield,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Change in cover (%),0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Growth rate,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Inorganic carbon content (%),0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Carbonic anhydrase activity,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Maximum photosynthetic efficiency values,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Relative electron transport rate,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,gallina,Light satuation point,0.536666667,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Respiration rate,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Maximum photosynthetic rates,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Light compensation point,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Photosynthetic efficiency,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Abundance,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Size,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Mode of size,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Growth,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,C:N ratio,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Percent carbon,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Percent nitrogen,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Mean delta C-13 isotope,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Growth,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,C:N ratio,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Percent carbon,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Percent nitrogen,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Mean delta C-13 isotope,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Intracellular dimethylsulphoniopropionate and dimethylsulphide,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Dissolved dimethylsulphoniopropionate and dimethylsulphide,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Cracks between cells,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Peristomal length,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Wet weight,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Buoyant weight,0.675555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,galloprovincialis,Time to self-righting,0.675555556,No_Response
Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,rubens,Oxygen consumption rate,0.628888889,Decreases
Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,rubens,Dark respiration of O2,0.628888889,Decreases
Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,rubens,Dark respiration of CO2,0.628888889,Increases
Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,rubens,Net calcification in the dark,0.628888889,Increases
Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,rubens,Net oxygen production in the light,0.595555556,No_Response
Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,rubens,Net C production in the light,0.584444444,No_Response
Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,rubens,Gross oxygen production in the light,0.628888889,No_Response
Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,rubens,Gross C production in the light,0.628888889,Decreases
Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,rubens,Net calcification in the light,0.595555556,No_Response
Plantae,Rhodophyta,Florideophyceae,Gigartinales,Furcellariaceae,Furcellaria,lumbricalis,Chl a concentration,0.647777778,Increases
Plantae,Rhodophyta,Florideophyceae,Gigartinales,Furcellariaceae,Furcellaria,lumbricalis,Maximum rate of gross or net photosynthesis,NA,Increases
Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,intestinalis,Initial slope of photosynthesis-irradience curve,NA,Increases
Chromista,Ochrophyta,Phaeophyceae,Fucales,Fucaceae,Fucus,vesiculosus,Light saturating point,NA,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,platensis,Compensation point,0.75,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,platensis,Inhibition of calcification,0.727777778,Decreases
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,platensis,Survival,0.75,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinometridae,Heliocidaris,erythrogramma,Rate of development,0.601111111,No_Response
Animalia,Echinodermata,Echinoidea,Echinoida,Echinometridae,Heliocidaris,erythrogramma,Timing of development,0.601111111,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinometridae,Heliocidaris,erythrogramma,Total length,0.601111111,No_Response
Animalia,Echinodermata,Echinoidea,Echinoida,Echinometridae,Heliocidaris,erythrogramma,Carapace length,0.578888889,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinometridae,Heliocidaris,erythrogramma,Growth rate,0.578888889,Increases
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithothamniaceae,Lithothamnion,corallioides,Growth rate,0.75,Increases
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithothamniaceae,Lithothamnion,corallioides,Mortality rate,0.694444444,No_Response
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithothamniaceae,Lithothamnion,corallioides,Mortality rate,0.75,No_Response
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithothamniaceae,Lithothamnion,corallioides,Growth rate of the arms,0.75,No_Response
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithothamniaceae,Lithothamnion,corallioides,Growth rate of the arms,0.75,No_Response
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithothamniaceae,Lithothamnion,corallioides,Arm assymetry,0.727777778,Decreases
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithothamniaceae,Lithothamnion,corallioides,Arm assymetry,0.727777778,Decreases
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithothamniaceae,Lithothamnion,corallioides,Body width growth rate,0.727777778,Decreases
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithothamniaceae,Phymatolithon,lenormandii,Body width growth rate,0.722222222,Decreases
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithothamniaceae,Phymatolithon,lenormandii,Arm tip distance,0.722222222,Increases
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithothamniaceae,Phymatolithon,lenormandii,Arm tip distance,0.722222222,No_Response
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithothamniaceae,Phymatolithon,lenormandii,Stomach volume,0.722222222,No_Response
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithothamniaceae,Phymatolithon,lenormandii,Stomach volume,0.7,Increases
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithothamniaceae,Phymatolithon,lenormandii,Respiration rate,0.7,Decreases
Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Balanus,improvisus,Growth rate,0.656666667,No_Response
Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Balanus,improvisus,Growth rate,0.656666667,No_Response
Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Balanus,improvisus,POC production,0.675555556,No_Response
Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Balanus,improvisus,PIC production,0.586666667,No_Response
Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Balanus,improvisus,PIC:POC,0.586666667,No_Response
Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Balanus,improvisus,alpha-CA expression,0.675555556,No_Response
Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Concholepas,concholepas,Gamma-carbonic anhydrase activity,0.633333333,No_Response
Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Concholepas,concholepas,CAC expression,0.633333333,No_Response
Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Concholepas,concholepas,gpa expression,0.666666667,Decreases
Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Concholepas,concholepas,Expression of 5 SLC4 anion exchanger proteins,0.666666667,Decreases
Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Concholepas,concholepas,Percent hatch,0.666666667,Decreases
Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Concholepas,concholepas,Time to hatching,0.666666667,Decreases
Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Concholepas,concholepas,Process of embryonic tissue development,0.666666667,Decreases
Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Concholepas,concholepas,Malformation rate,0.666666667,Decreases
Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Concholepas,concholepas,Rate of metamorphosis to juv when exposed to high CO2 as trocophore stage (unshelled),0.577777778,Decreases
Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Concholepas,concholepas,Rate of metamorphosis to juv when exposed to high CO2 for 48hr after shell veliger,0.577777778,Decreases
